Name,Photo,Overall,Potential,Value,Wage,Age,Height,InternationalReputation
C. Benavídez,https://cdn.sofifa.org/players/4/19/244948.png,65,75,NA,3,20,6'1,1
M. Erb,https://cdn.sofifa.org/players/4/19/200917.png,65,66,NA,2,28,6'0,1
J. Rodríguez,https://cdn.sofifa.org/players/4/19/214485.png,65,68,NA,1,25,5'11,1
B. Youssouf,https://cdn.sofifa.org/players/4/19/223445.png,65,70,NA,2,24,5'9,1
Grego Sierra,https://cdn.sofifa.org/players/4/19/224981.png,65,70,NA,3,25,6'1,1
J. Sabbatini,https://cdn.sofifa.org/players/4/19/229845.png,65,65,NA,2,30,5'9,1
N. Briasco,https://cdn.sofifa.org/players/4/19/235989.png,65,75,NA,4,22,5'10,1
F. Hansch,https://cdn.sofifa.org/players/4/19/238805.png,65,71,NA,2,22,5'9,1
M. Ingram,https://cdn.sofifa.org/players/4/19/204502.png,65,73,NA,2,24,6'3,1
A. Ibsen Rømer,https://cdn.sofifa.org/players/4/19/210646.png,65,69,NA,3,24,6'1,1
L. Filippini,https://cdn.sofifa.org/players/4/19/215766.png,65,70,NA,8,22,6'0,1
D. Dankerlui,https://cdn.sofifa.org/players/4/19/234198.png,65,73,NA,2,21,5'8,1
Markel Areitio,https://cdn.sofifa.org/players/4/19/235990.png,65,77,NA,3,21,5'11,1
J. Chapman,https://cdn.sofifa.org/players/4/19/226775.png,65,70,NA,2,24,6'0,1
E. Ampadu,https://cdn.sofifa.org/players/4/19/235735.png,65,86,1.1,8,17,6'0,1
H. Kane,https://cdn.sofifa.org/players/4/19/236247.png,65,75,NA,10,19,5'10,1
L. Fiordilino,https://cdn.sofifa.org/players/4/19/240343.png,65,75,NA,1,21,5'10,1
B. Verboom,https://cdn.sofifa.org/players/4/19/206040.png,65,67,NA,4,26,5'10,1
D. Gape,https://cdn.sofifa.org/players/4/19/211928.png,65,71,NA,2,23,5'9,1
E. Miller,https://cdn.sofifa.org/players/4/19/221656.png,65,69,NA,2,25,6'0,1
Y. Maruhashi,https://cdn.sofifa.org/players/4/19/237784.png,65,65,NA,2,27,5'10,1
Yang Zhi,https://cdn.sofifa.org/players/4/19/181976.png,65,65,NA,2,35,6'1,1
P. Larsen,https://cdn.sofifa.org/players/4/19/183768.png,65,65,NA,2,29,6'0,1
L. Verna,https://cdn.sofifa.org/players/4/19/209625.png,65,70,NA,1,25,5'11,1
F. Silva,https://cdn.sofifa.org/players/4/19/214745.png,65,65,NA,1,35,6'0,1
B. Close,https://cdn.sofifa.org/players/4/19/222937.png,65,76,NA,3,21,5'9,1
Pité,https://cdn.sofifa.org/players/4/19/235225.png,65,72,NA,1,23,6'2,1
Q. Amarikwa,https://cdn.sofifa.org/players/4/19/190937.png,65,65,NA,3,30,5'9,1
Marquitos,https://cdn.sofifa.org/players/4/19/171994.png,65,65,NA,1,31,5'10,1
B. Tsonev,https://cdn.sofifa.org/players/4/19/245978.png,65,71,0,0,23,5'7,1
C. Long,https://cdn.sofifa.org/players/4/19/216795.png,65,72,NA,3,23,5'11,1
K. Bakırcıoğlu,https://cdn.sofifa.org/players/4/19/20699.png,65,65,NA,1,37,5'11,2
F. Mendy,https://cdn.sofifa.org/players/4/19/220123.png,65,71,NA,2,24,6'1,1
K. Haraldseid,https://cdn.sofifa.org/players/4/19/202204.png,65,69,NA,1,24,5'11,1
J. Blomberg,https://cdn.sofifa.org/players/4/19/207580.png,65,65,NA,2,31,5'10,1
Y. Mena,https://cdn.sofifa.org/players/4/19/214492.png,65,65,NA,1,28,5'7,1
W. Eskelinen,https://cdn.sofifa.org/players/4/19/216540.png,65,77,NA,1,21,6'3,1
Fan Yunlong,https://cdn.sofifa.org/players/4/19/222172.png,65,65,NA,4,29,5'11,1
M. Honsak,https://cdn.sofifa.org/players/4/19/232156.png,65,73,NA,6,21,6'2,1
D. Bouzanis,https://cdn.sofifa.org/players/4/19/181468.png,65,65,NA,3,27,6'1,1
B. Maubleu,https://cdn.sofifa.org/players/4/19/196316.png,65,67,NA,2,28,6'4,1
T. Rühle,https://cdn.sofifa.org/players/4/19/200925.png,65,65,NA,2,27,5'10,1
K. Shelton,https://cdn.sofifa.org/players/4/19/226781.png,65,70,NA,2,25,6'3,1
Diego Parras,https://cdn.sofifa.org/players/4/19/236509.png,65,73,NA,2,22,5'10,1
L. Di Matteo,https://cdn.sofifa.org/players/4/19/186845.png,65,65,NA,1,30,5'11,1
J. Dalé,https://cdn.sofifa.org/players/4/19/188381.png,65,65,NA,2,32,6'1,1
M. Hernandez,https://cdn.sofifa.org/players/4/19/200670.png,65,68,NA,2,26,6'0,1
C. Mancilla,https://cdn.sofifa.org/players/4/19/213982.png,65,71,NA,1,25,6'0,1
F. Viáfara,https://cdn.sofifa.org/players/4/19/222430.png,65,67,NA,1,26,5'6,1
H. Chapman,https://cdn.sofifa.org/players/4/19/228318.png,65,79,1.2,11,20,5'8,1
M. Antonucci,https://cdn.sofifa.org/players/4/19/239838.png,65,81,1.2,7,19,5'11,1
L. Neagle,https://cdn.sofifa.org/players/4/19/193246.png,65,65,NA,2,31,5'11,1
B. Kamau,https://cdn.sofifa.org/players/4/19/225759.png,65,70,NA,3,23,5'9,1
L. Putaro,https://cdn.sofifa.org/players/4/19/232671.png,65,72,NA,3,21,6'2,1
C. Giousis,https://cdn.sofifa.org/players/4/19/241887.png,65,80,1.2,1,19,5'9,1
E. Birniçan,https://cdn.sofifa.org/players/4/19/178143.png,65,65,NA,3,29,6'2,1
I. Akdağ,https://cdn.sofifa.org/players/4/19/244703.png,65,66,NA,4,26,5'10,1
J. Clark,https://cdn.sofifa.org/players/4/19/202464.png,65,68,NA,2,24,6'0,1
S. Mrowca,https://cdn.sofifa.org/players/4/19/216288.png,65,68,NA,2,24,5'10,1
U. Nayir,https://cdn.sofifa.org/players/4/19/230624.png,65,70,NA,11,25,6'3,1
J. Caenepeel,https://cdn.sofifa.org/players/4/19/217313.png,65,72,NA,2,21,5'9,1
Iván Márquez,https://cdn.sofifa.org/players/4/19/220385.png,65,70,NA,1,24,6'3,1
N. Besler,https://cdn.sofifa.org/players/4/19/226785.png,65,70,NA,2,25,6'1,1
N. Loyola,https://cdn.sofifa.org/players/4/19/236258.png,65,69,0,0,23,5'9,1
F. Rogic,https://cdn.sofifa.org/players/4/19/237538.png,65,69,NA,2,25,5'11,1
P. Hoffmann,https://cdn.sofifa.org/players/4/19/238562.png,65,66,NA,2,26,6'1,1
E. Córdoba,https://cdn.sofifa.org/players/4/19/213987.png,65,70,NA,1,24,5'9,1
Zhao Yuhao,https://cdn.sofifa.org/players/4/19/222435.png,65,71,NA,4,25,5'11,1
Álvaro,https://cdn.sofifa.org/players/4/19/236515.png,65,77,NA,7,20,6'2,1
D. Szoboszlai,https://cdn.sofifa.org/players/4/19/236772.png,65,83,1.1,4,17,6'1,1
Q. Maceiras,https://cdn.sofifa.org/players/4/19/238820.png,65,74,NA,6,22,5'11,1
T. Augello,https://cdn.sofifa.org/players/4/19/240100.png,65,71,NA,1,23,5'11,1
A. Kampetsis,https://cdn.sofifa.org/players/4/19/245732.png,65,76,NA,1,19,6'1,1
T. Schrammel,https://cdn.sofifa.org/players/4/19/193252.png,65,65,NA,5,30,5'9,1
D. Poleon,https://cdn.sofifa.org/players/4/19/208869.png,65,69,NA,3,24,5'9,1
T. Kemp,https://cdn.sofifa.org/players/4/19/212709.png,65,65,NA,2,27,5'11,1
D. Diagné,https://cdn.sofifa.org/players/4/19/213221.png,65,71,NA,3,23,5'9,1
J. Thorniley,https://cdn.sofifa.org/players/4/19/229349.png,65,77,NA,5,21,5'11,1
H. Weydandt,https://cdn.sofifa.org/players/4/19/245733.png,65,72,NA,8,22,6'5,1
F. Sporkslede,https://cdn.sofifa.org/players/4/19/211174.png,65,68,NA,2,24,5'10,1
A. Díaz,https://cdn.sofifa.org/players/4/19/224230.png,65,72,NA,13,22,5'9,1
I. Zotko,https://cdn.sofifa.org/players/4/19/243942.png,65,75,NA,1,21,6'2,1
J. Mendes,https://cdn.sofifa.org/players/4/19/202727.png,65,66,NA,2,27,6'1,1
C. Trueman,https://cdn.sofifa.org/players/4/19/225511.png,65,75,NA,4,22,6'1,1
F. Azemi,https://cdn.sofifa.org/players/4/19/228327.png,65,68,NA,2,26,6'1,1
Fernando,https://cdn.sofifa.org/players/4/19/205288.png,65,68,NA,2,28,6'1,1
A. O'Neill,https://cdn.sofifa.org/players/4/19/230888.png,65,77,NA,6,19,5'10,1
Javi Jiménez,https://cdn.sofifa.org/players/4/19/237032.png,65,73,NA,5,21,6'0,1
M. Dube,https://cdn.sofifa.org/players/4/19/240872.png,65,68,NA,1,25,5'6,1
J. Mejías,https://cdn.sofifa.org/players/4/19/241128.png,65,78,NA,5,20,6'1,1
C. Ohene,https://cdn.sofifa.org/players/4/19/244968.png,65,68,NA,4,24,5'7,1
K. Risgård,https://cdn.sofifa.org/players/4/19/138729.png,65,65,NA,3,35,6'0,1
F. Forte,https://cdn.sofifa.org/players/4/19/213993.png,65,68,NA,4,25,6'2,1
Han Seok Jong,https://cdn.sofifa.org/players/4/19/222697.png,65,67,NA,2,25,6'1,1
N. Avellaneda,https://cdn.sofifa.org/players/4/19/214762.png,65,71,NA,3,25,6'3,1
Park Dae Han,https://cdn.sofifa.org/players/4/19/222698.png,65,65,NA,2,27,5'9,1
A. Erceg,https://cdn.sofifa.org/players/4/19/243946.png,65,65,NA,8,28,5'11,1
M. Vázquez,https://cdn.sofifa.org/players/4/19/232171.png,65,69,NA,1,25,5'9,1
L. Justiniano,https://cdn.sofifa.org/players/4/19/241131.png,65,68,0,0,25,5'8,1
A. Wildig,https://cdn.sofifa.org/players/4/19/193771.png,65,66,NA,3,26,5'9,1
O. Abdulaziz,https://cdn.sofifa.org/players/4/19/210156.png,65,65,NA,6,34,5'8,1
F. Kent,https://cdn.sofifa.org/players/4/19/220140.png,65,75,NA,3,22,6'2,1
M. Pink,https://cdn.sofifa.org/players/4/19/193260.png,65,66,NA,6,27,6'2,1
F. Morais,https://cdn.sofifa.org/players/4/19/177389.png,65,65,NA,3,32,5'9,1
S. Yesil,https://cdn.sofifa.org/players/4/19/204782.png,65,70,NA,2,24,5'11,1
M. Bürki,https://cdn.sofifa.org/players/4/19/211438.png,65,69,NA,3,24,5'11,1
L. Mosquera,https://cdn.sofifa.org/players/4/19/214510.png,65,65,NA,1,29,5'9,1
J. Horsfield,https://cdn.sofifa.org/players/4/19/220654.png,65,73,NA,3,22,5'11,1
K. Edwards,https://cdn.sofifa.org/players/4/19/231406.png,65,77,NA,6,20,5'8,1
O. Hawkins,https://cdn.sofifa.org/players/4/19/232174.png,65,68,NA,4,26,6'6,1
H. Opdal,https://cdn.sofifa.org/players/4/19/51694.png,65,65,NA,1,36,6'2,1
T. Albutat,https://cdn.sofifa.org/players/4/19/215279.png,65,69,NA,2,25,6'0,1
H. Cid,https://cdn.sofifa.org/players/4/19/216303.png,65,66,NA,2,26,5'11,1
T. Edwards,https://cdn.sofifa.org/players/4/19/238319.png,65,82,1,4,19,5'9,1
B. Arce,https://cdn.sofifa.org/players/4/19/245231.png,65,74,NA,5,19,5'10,1
Sui Donglu,https://cdn.sofifa.org/players/4/19/183023.png,65,65,NA,2,35,6'4,1
A. Palacios,https://cdn.sofifa.org/players/4/19/229872.png,65,65,NA,1,26,5'8,1
E. Käck,https://cdn.sofifa.org/players/4/19/226033.png,65,65,NA,1,28,5'8,1
V. Sierro,https://cdn.sofifa.org/players/4/19/228593.png,65,74,NA,5,22,6'1,1
A. Rodman,https://cdn.sofifa.org/players/4/19/202482.png,65,65,NA,3,31,6'2,1
E. Zenga,https://cdn.sofifa.org/players/4/19/208370.png,65,68,NA,2,25,5'11,1
R. Ruiz,https://cdn.sofifa.org/players/4/19/187634.png,65,65,NA,6,32,5'9,1
C. McHugh,https://cdn.sofifa.org/players/4/19/204787.png,65,67,NA,2,25,6'0,1
Ferrán Giner,https://cdn.sofifa.org/players/4/19/229875.png,65,65,NA,3,30,5'9,1
F. Ponce,https://cdn.sofifa.org/players/4/19/187379.png,65,65,NA,1,30,5'10,1
A. Chicksen,https://cdn.sofifa.org/players/4/19/189171.png,65,66,NA,3,26,5'8,1
N. Miatke,https://cdn.sofifa.org/players/4/19/194035.png,65,65,NA,1,28,5'10,1
G. Rólantsson Sørensen,https://cdn.sofifa.org/players/4/19/215540.png,65,66,NA,2,25,6'2,1
A. Damen,https://cdn.sofifa.org/players/4/19/223732.png,65,67,NA,2,28,6'1,1
A. Arroyo,https://cdn.sofifa.org/players/4/19/235252.png,65,69,NA,2,24,6'0,1
I. Voca,https://cdn.sofifa.org/players/4/19/238580.png,65,77,NA,3,21,5'11,1
Fran Manzanara,https://cdn.sofifa.org/players/4/19/241140.png,65,75,NA,4,21,6'0,1
S. Lawson,https://cdn.sofifa.org/players/4/19/245748.png,65,70,NA,2,23,5'10,1
A. Gerbo,https://cdn.sofifa.org/players/4/19/193268.png,65,65,NA,1,28,5'10,1
A. N'Diaye,https://cdn.sofifa.org/players/4/19/208885.png,65,65,NA,2,27,5'10,1
R. McCrorie,https://cdn.sofifa.org/players/4/19/234229.png,65,80,1.1,8,20,6'1,1
M. O'Connor,https://cdn.sofifa.org/players/4/19/169461.png,65,65,NA,5,30,5'11,1
L. Prosser,https://cdn.sofifa.org/players/4/19/170229.png,65,65,NA,4,30,6'3,1
J. Clauss,https://cdn.sofifa.org/players/4/19/239093.png,65,68,NA,4,25,6'1,1
G. Cummins,https://cdn.sofifa.org/players/4/19/186869.png,65,65,NA,1,30,5'10,1
F. Olijve,https://cdn.sofifa.org/players/4/19/198134.png,65,65,NA,3,29,5'9,1
Maicon,https://cdn.sofifa.org/players/4/19/206070.png,65,66,NA,1,25,6'0,1
C. Mosca,https://cdn.sofifa.org/players/4/19/221686.png,65,65,NA,4,27,5'11,1
G. Castrovilli,https://cdn.sofifa.org/players/4/19/225014.png,65,79,1.2,9,21,5'10,1
G. Nepomuceno,https://cdn.sofifa.org/players/4/19/232438.png,65,66,NA,4,25,5'9,1
S. Dembele,https://cdn.sofifa.org/players/4/19/239350.png,65,75,NA,3,21,5'8,1
M. McKay,https://cdn.sofifa.org/players/4/19/180726.png,65,65,NA,1,35,5'7,1
S. Ringstad,https://cdn.sofifa.org/players/4/19/190454.png,65,66,NA,1,26,6'2,1
C. Evina,https://cdn.sofifa.org/players/4/19/193014.png,65,65,NA,5,26,5'11,1
L. Wing,https://cdn.sofifa.org/players/4/19/238839.png,65,72,NA,11,23,5'11,1
D. Henry,https://cdn.sofifa.org/players/4/19/201208.png,65,70,NA,2,25,6'2,1
M. Jakoliš,https://cdn.sofifa.org/players/4/19/223224.png,65,72,NA,3,21,6'0,1
G. Di Noia,https://cdn.sofifa.org/players/4/19/225016.png,65,71,NA,4,23,5'11,1
N. Ansell,https://cdn.sofifa.org/players/4/19/205049.png,65,71,NA,2,24,6'1,1
G. Wüthrich,https://cdn.sofifa.org/players/4/19/220665.png,65,72,NA,4,23,6'4,1
M. Osei Kwadwo,https://cdn.sofifa.org/players/4/19/223993.png,65,73,NA,4,23,5'7,1
Nathan,https://cdn.sofifa.org/players/4/19/225529.png,65,72,NA,3,23,6'2,1
K. Tokstad,https://cdn.sofifa.org/players/4/19/190457.png,65,65,NA,1,26,6'1,1
V. Agardius,https://cdn.sofifa.org/players/4/19/208122.png,65,66,NA,1,28,5'11,1
A. Sandona,https://cdn.sofifa.org/players/4/19/226810.png,65,70,NA,4,25,6'0,1
K. Osorio,https://cdn.sofifa.org/players/4/19/230906.png,65,70,NA,1,24,6'0,1
S. Al Rubaie,https://cdn.sofifa.org/players/4/19/235514.png,65,71,NA,6,24,6'2,1
D. Van den Buijs,https://cdn.sofifa.org/players/4/19/225531.png,65,71,NA,2,22,6'2,1
A. Badji,https://cdn.sofifa.org/players/4/19/237563.png,65,76,NA,2,20,6'2,1
M. Eisa,https://cdn.sofifa.org/players/4/19/239611.png,65,72,NA,10,23,6'0,1
N. Sessa,https://cdn.sofifa.org/players/4/19/240891.png,65,72,NA,1,22,5'7,1
M. Álvarez,https://cdn.sofifa.org/players/4/19/244987.png,65,67,NA,4,29,6'1,1
D. Ball,https://cdn.sofifa.org/players/4/19/189691.png,65,65,NA,9,28,6'0,1
A. Thompson,https://cdn.sofifa.org/players/4/19/201212.png,65,68,NA,4,25,6'0,1
G. Morrissey,https://cdn.sofifa.org/players/4/19/206332.png,65,66,NA,1,26,6'0,1
D. Remick,https://cdn.sofifa.org/players/4/19/212732.png,65,66,NA,2,27,6'1,1
J. Dall'Oglio,https://cdn.sofifa.org/players/4/19/219900.png,65,66,NA,1,26,6'0,1
Yang Jun A,https://cdn.sofifa.org/players/4/19/199165.png,65,65,NA,2,29,6'2,1
G. Beretta,https://cdn.sofifa.org/players/4/19/200701.png,65,66,NA,1,26,6'1,1
J. Córdoba,https://cdn.sofifa.org/players/4/19/212477.png,65,65,NA,1,30,5'9,1
T. Craig,https://cdn.sofifa.org/players/4/19/163581.png,65,65,NA,3,33,6'1,1
S. Monaco,https://cdn.sofifa.org/players/4/19/232445.png,65,66,NA,1,25,6'4,1
M. Rahn,https://cdn.sofifa.org/players/4/19/238589.png,65,66,NA,1,28,6'5,1
M. Rosheuvel,https://cdn.sofifa.org/players/4/19/209662.png,65,65,NA,3,27,5'9,1
C. Amissi,https://cdn.sofifa.org/players/4/19/217086.png,65,65,NA,6,28,5'8,1
Júnior Tavares,https://cdn.sofifa.org/players/4/19/230654.png,65,74,NA,5,21,5'10,1
M. Breij,https://cdn.sofifa.org/players/4/19/242686.png,65,73,NA,2,21,5'11,1
C. Vergara,https://cdn.sofifa.org/players/4/19/224255.png,65,70,NA,1,24,5'9,1
Y. Rokutan,https://cdn.sofifa.org/players/4/19/232447.png,65,65,NA,1,31,6'2,1
T. Danneberg,https://cdn.sofifa.org/players/4/19/176383.png,65,65,NA,1,32,6'2,1
B. Kwiecień,https://cdn.sofifa.org/players/4/19/212736.png,64,70,NA,2,24,6'1,1
P. Tietz,https://cdn.sofifa.org/players/4/19/233216.png,64,71,NA,3,20,6'3,1
M. Gostomski,https://cdn.sofifa.org/players/4/19/176384.png,64,64,NA,1,29,6'5,1
T. Ricketts,https://cdn.sofifa.org/players/4/19/190720.png,64,64,NA,2,30,6'0,1
R. Klingenburg,https://cdn.sofifa.org/players/4/19/212481.png,64,68,NA,1,24,6'2,1
A. Hoole,https://cdn.sofifa.org/players/4/19/212737.png,64,66,NA,1,24,5'10,1
A. Piu,https://cdn.sofifa.org/players/4/19/230145.png,64,75,NA,3,21,6'1,1
M. Heyer,https://cdn.sofifa.org/players/4/19/238593.png,64,70,NA,1,23,6'0,1
Y. Opazo,https://cdn.sofifa.org/players/4/19/176897.png,64,64,NA,1,33,5'9,1
I. Sankhon,https://cdn.sofifa.org/players/4/19/244993.png,64,71,NA,3,22,5'10,1
C. Hussey,https://cdn.sofifa.org/players/4/19/196353.png,64,64,NA,3,29,5'10,1
R. Atassi,https://cdn.sofifa.org/players/4/19/201986.png,64,67,NA,1,27,6'0,1
J. Hiwula,https://cdn.sofifa.org/players/4/19/216322.png,64,71,NA,3,23,5'10,1
S. Kashket,https://cdn.sofifa.org/players/4/19/224770.png,64,76,NA,2,22,5'9,1
E. Björkander,https://cdn.sofifa.org/players/4/19/225026.png,64,73,NA,1,22,6'0,1
E. Abedini,https://cdn.sofifa.org/players/4/19/243714.png,64,78,NA,1,19,6'3,1
D. Giorico,https://cdn.sofifa.org/players/4/19/201219.png,64,66,NA,1,26,5'10,1
L. de la Torre,https://cdn.sofifa.org/players/4/19/229379.png,64,76,NA,8,20,5'10,1
Peixotacinho,https://cdn.sofifa.org/players/4/19/230403.png,64,64,NA,3,34,6'2,1
N. Hazazi,https://cdn.sofifa.org/players/4/19/231171.png,64,66,NA,4,25,5'9,1
T. Kanamori,https://cdn.sofifa.org/players/4/19/232963.png,64,70,NA,3,24,5'7,1
E. Moreno,https://cdn.sofifa.org/players/4/19/244739.png,64,70,NA,1,24,5'9,1
P. Malarczyk,https://cdn.sofifa.org/players/4/19/199684.png,64,65,NA,1,26,6'2,1
W. Burns,https://cdn.sofifa.org/players/4/19/212484.png,64,69,NA,2,23,5'8,1
V. Bergan,https://cdn.sofifa.org/players/4/19/220676.png,64,73,NA,1,23,6'4,1
D. Okereke,https://cdn.sofifa.org/players/4/19/233732.png,64,76,NA,1,20,6'0,1
W. Vorsager,https://cdn.sofifa.org/players/4/19/241924.png,64,73,NA,2,21,6'2,1
A. Bischoff,https://cdn.sofifa.org/players/4/19/177668.png,64,64,NA,1,31,5'10,1
M. Matras,https://cdn.sofifa.org/players/4/19/209413.png,64,65,NA,2,27,6'4,1
H. Kamara,https://cdn.sofifa.org/players/4/19/220421.png,64,68,NA,4,24,5'6,1
K. Soni,https://cdn.sofifa.org/players/4/19/228357.png,64,81,1,4,20,6'0,1
F. Al Masrahi,https://cdn.sofifa.org/players/4/19/228613.png,64,67,NA,3,25,5'11,1
Adrián Gómez,https://cdn.sofifa.org/players/4/19/230917.png,64,73,NA,2,24,5'11,1
A. Petre,https://cdn.sofifa.org/players/4/19/239365.png,64,74,NA,2,20,6'2,1
M. Bakenga,https://cdn.sofifa.org/players/4/19/190981.png,64,67,NA,1,25,5'11,1
D. Berntsen,https://cdn.sofifa.org/players/4/19/206598.png,64,67,NA,1,25,5'9,1
Y. Hiraoka,https://cdn.sofifa.org/players/4/19/232454.png,64,64,NA,1,32,6'0,1
K. Enghardt,https://cdn.sofifa.org/players/4/19/234502.png,64,66,NA,3,26,6'1,1
T. Pope,https://cdn.sofifa.org/players/4/19/177414.png,64,64,NA,4,32,6'3,1
A. Ivan,https://cdn.sofifa.org/players/4/19/244742.png,64,71,NA,2,23,5'10,1
O. Custodio,https://cdn.sofifa.org/players/4/19/218887.png,64,72,NA,3,23,5'10,1
J. Teunckens,https://cdn.sofifa.org/players/4/19/229127.png,64,75,NA,1,20,6'2,1
D. Donohue,https://cdn.sofifa.org/players/4/19/229895.png,64,66,NA,2,24,5'11,1
E. Oti Essigba,https://cdn.sofifa.org/players/4/19/235527.png,64,74,NA,2,21,5'7,1
R. Kiernan,https://cdn.sofifa.org/players/4/19/190983.png,64,64,NA,2,27,6'1,1
J. Lumley,https://cdn.sofifa.org/players/4/19/217096.png,64,73,NA,2,23,6'3,1
M. Torres,https://cdn.sofifa.org/players/4/19/223752.png,64,76,NA,1,22,6'0,1
D. Bertaud,https://cdn.sofifa.org/players/4/19/228616.png,64,76,NA,3,20,5'11,1
K. Oiwa,https://cdn.sofifa.org/players/4/19/232456.png,64,64,NA,1,28,6'0,1
J. Ramírez,https://cdn.sofifa.org/players/4/19/233736.png,64,77,NA,1,20,6'0,1
Pablo Fernández,https://cdn.sofifa.org/players/4/19/238344.png,64,72,NA,2,21,6'4,1
Cho Soo Hyuk,https://cdn.sofifa.org/players/4/19/187144.png,64,64,NA,2,31,6'2,1
Z. Jovanovic,https://cdn.sofifa.org/players/4/19/192264.png,64,64,NA,1,31,5'7,1
D. Islamovic,https://cdn.sofifa.org/players/4/19/215817.png,64,71,NA,1,24,6'3,1
E. Ekpolo,https://cdn.sofifa.org/players/4/19/224009.png,64,68,NA,1,23,5'11,1
D. Wynne,https://cdn.sofifa.org/players/4/19/226057.png,64,69,NA,2,23,5'10,1
S. Surridge,https://cdn.sofifa.org/players/4/19/234249.png,64,77,NA,7,19,6'3,1
E. Huth,https://cdn.sofifa.org/players/4/19/236553.png,64,74,NA,1,21,6'1,1
E. Pereyra,https://cdn.sofifa.org/players/4/19/241929.png,64,79,NA,2,19,5'8,1
R. Foster,https://cdn.sofifa.org/players/4/19/138251.png,64,64,NA,2,32,5'9,1
J. Donacien,https://cdn.sofifa.org/players/4/19/209675.png,64,68,NA,1,24,6'0,1
X. Tomas,https://cdn.sofifa.org/players/4/19/169483.png,64,64,NA,2,32,6'4,1
D. Batty,https://cdn.sofifa.org/players/4/19/236043.png,64,78,NA,4,20,5'10,1
R. Steer,https://cdn.sofifa.org/players/4/19/225036.png,64,64,NA,1,36,6'0,1
Mateus Couteira,https://cdn.sofifa.org/players/4/19/230412.png,64,64,NA,4,34,5'10,1
G. Diangana,https://cdn.sofifa.org/players/4/19/231436.png,64,79,1,10,20,5'9,1
F. Aksoy,https://cdn.sofifa.org/players/4/19/240908.png,64,75,NA,6,20,6'2,1
M. Tootle,https://cdn.sofifa.org/players/4/19/193804.png,64,64,NA,4,27,5'8,1
D. Wein,https://cdn.sofifa.org/players/4/19/212237.png,64,69,NA,2,24,6'1,1
M. Bravo,https://cdn.sofifa.org/players/4/19/214285.png,64,68,NA,1,25,5'8,1
D. Stroh-Engel,https://cdn.sofifa.org/players/4/19/167437.png,64,64,NA,2,32,6'6,1
D. Orgill,https://cdn.sofifa.org/players/4/19/237581.png,64,64,NA,4,28,6'0,1
N. Neidhart,https://cdn.sofifa.org/players/4/19/211982.png,64,70,NA,1,23,5'10,1
J. Ockford,https://cdn.sofifa.org/players/4/19/221710.png,64,66,NA,2,26,6'1,1
B. Gschweidl,https://cdn.sofifa.org/players/4/19/224270.png,64,68,NA,3,22,5'10,1
S. Yohou,https://cdn.sofifa.org/players/4/19/229646.png,64,66,NA,2,26,6'3,1
E. Pantelakis,https://cdn.sofifa.org/players/4/19/239886.png,64,72,NA,1,23,6'2,1
Marcel,https://cdn.sofifa.org/players/4/19/238863.png,64,69,NA,2,25,6'2,1
L. Leahy,https://cdn.sofifa.org/players/4/19/239119.png,64,66,NA,2,25,5'10,1
D. Vržogić,https://cdn.sofifa.org/players/4/19/177679.png,64,64,NA,1,28,5'11,1
S. Coulibaly,https://cdn.sofifa.org/players/4/19/244751.png,64,71,NA,3,23,6'4,1
A. Rodríguez,https://cdn.sofifa.org/players/4/19/226576.png,64,69,NA,11,25,5'9,1
M. Khubrani,https://cdn.sofifa.org/players/4/19/228624.png,64,68,NA,4,24,5'11,1
C. Dagnall,https://cdn.sofifa.org/players/4/19/163856.png,64,64,NA,4,32,5'8,1
Vasquão Junior,https://cdn.sofifa.org/players/4/19/230416.png,64,64,NA,3,30,6'2,1
F. Björkén,https://cdn.sofifa.org/players/4/19/241680.png,64,65,NA,1,27,5'11,1
J. Williams,https://cdn.sofifa.org/players/4/19/224017.png,64,73,NA,1,22,6'0,1
H. Al Ghaddioui,https://cdn.sofifa.org/players/4/19/239121.png,64,64,NA,3,27,6'3,1
S. Saunders,https://cdn.sofifa.org/players/4/19/181521.png,64,64,NA,2,34,5'8,1
A. Sarcevic,https://cdn.sofifa.org/players/4/19/200210.png,64,66,NA,3,26,6'0,1
P. Zieliński,https://cdn.sofifa.org/players/4/19/221970.png,64,64,NA,1,27,5'10,1
F. Alastra,https://cdn.sofifa.org/players/4/19/230674.png,64,75,NA,1,20,6'1,1
O. Richards,https://cdn.sofifa.org/players/4/19/235026.png,64,79,NA,3,19,5'7,1
Y. Andia,https://cdn.sofifa.org/players/4/19/242450.png,64,67,NA,1,25,5'9,1
Wang Yun,https://cdn.sofifa.org/players/4/19/182802.png,64,64,NA,3,35,5'9,1
