Name,Photo,Overall,Potential,Value,Wage,Age,Height,InternationalReputation
A. Bjelica,https://cdn.sofifa.org/players/4/19/218415.png,71,75,3.1,9,24,6'0,1
J. Rhodes,https://cdn.sofifa.org/players/4/19/184624.png,71,71,2.4,21,28,6'1,1
J. Campos,https://cdn.sofifa.org/players/4/19/196913.png,71,71,0,0,30,5'9,1
Borja Lasso,https://cdn.sofifa.org/players/4/19/234033.png,71,77,3.2,9,24,6'1,1
O. Cabezas,https://cdn.sofifa.org/players/4/19/237105.png,71,79,3,1,21,5'11,1
G. Sunu,https://cdn.sofifa.org/players/4/19/186161.png,71,71,2.5,11,27,5'11,1
D. Williams,https://cdn.sofifa.org/players/4/19/198194.png,71,71,2.3,29,29,6'0,1
Nuno Santos,https://cdn.sofifa.org/players/4/19/227890.png,71,76,3.2,6,23,5'10,1
N. González,https://cdn.sofifa.org/players/4/19/240690.png,71,83,4.3,17,20,5'11,1
M. Boland,https://cdn.sofifa.org/players/4/19/189490.png,71,71,2,4,31,5'9,1
M. Bianchetti,https://cdn.sofifa.org/players/4/19/205363.png,71,72,2.3,3,25,6'2,1
G. Celis,https://cdn.sofifa.org/players/4/19/214323.png,71,74,2.5,6,25,5'10,1
Somália,https://cdn.sofifa.org/players/4/19/213556.png,71,71,2.3,22,29,5'11,1
Y. El Ghanassy,https://cdn.sofifa.org/players/4/19/190516.png,71,71,2.5,16,27,5'8,1
E. Finlay,https://cdn.sofifa.org/players/4/19/207669.png,71,71,2.5,6,27,5'9,1
A. Uchida,https://cdn.sofifa.org/players/4/19/191541.png,71,71,1.7,8,30,5'9,2
N. Brighenti,https://cdn.sofifa.org/players/4/19/193333.png,71,71,1.9,11,28,5'10,1
I. Tajouri-Shradi,https://cdn.sofifa.org/players/4/19/213302.png,71,76,3.2,6,24,5'7,1
Lionn,https://cdn.sofifa.org/players/4/19/192310.png,71,71,1.8,7,29,6'0,1
J. Larsson,https://cdn.sofifa.org/players/4/19/198455.png,71,71,1.9,16,28,5'11,1
T. Pachonik,https://cdn.sofifa.org/players/4/19/222775.png,71,77,2.7,2,23,6'1,1
F. Bellugou,https://cdn.sofifa.org/players/4/19/181559.png,71,71,1.6,5,31,6'2,1
Osmar,https://cdn.sofifa.org/players/4/19/193847.png,71,71,1.8,5,30,6'4,2
S. Motta,https://cdn.sofifa.org/players/4/19/196151.png,71,71,1.2,2,34,5'8,1
Pau Torres,https://cdn.sofifa.org/players/4/19/241464.png,71,79,3,12,21,6'4,1
André Pereira,https://cdn.sofifa.org/players/4/19/241720.png,71,78,3.4,8,23,6'2,1
Tiago Sá,https://cdn.sofifa.org/players/4/19/241976.png,71,79,2.6,6,23,6'1,1
M. Coda,https://cdn.sofifa.org/players/4/19/185144.png,71,71,2.4,5,29,6'0,1
W. Mesloub,https://cdn.sofifa.org/players/4/19/192824.png,71,71,1.8,7,32,5'11,1
M. Capuano,https://cdn.sofifa.org/players/4/19/201529.png,71,73,2.4,10,26,6'1,1
G. Dorrans,https://cdn.sofifa.org/players/4/19/171321.png,71,71,2,31,31,5'10,1
Víctor Díaz,https://cdn.sofifa.org/players/4/19/183353.png,71,71,1.7,6,30,6'0,1
T. Makino,https://cdn.sofifa.org/players/4/19/194361.png,71,71,1.6,8,31,6'0,1
J. Mensah,https://cdn.sofifa.org/players/4/19/198970.png,71,72,2.2,5,27,6'2,2
I. Sylla,https://cdn.sofifa.org/players/4/19/212282.png,71,75,2.6,14,24,5'11,1
Cyriac,https://cdn.sofifa.org/players/4/19/191034.png,71,71,2.5,11,27,5'8,1
P. Gollini,https://cdn.sofifa.org/players/4/19/211515.png,71,79,2.6,10,23,6'2,1
M. Vlap,https://cdn.sofifa.org/players/4/19/229435.png,71,78,3.4,5,21,6'3,1
Tiago Pombeira,https://cdn.sofifa.org/players/4/19/230459.png,71,71,2.2,21,30,5'8,1
Y. Soteldo,https://cdn.sofifa.org/players/4/19/233531.png,71,81,3.8,6,21,5'3,1
J. Harper,https://cdn.sofifa.org/players/4/19/229948.png,71,79,3.5,7,22,6'1,1
R. De Laet,https://cdn.sofifa.org/players/4/19/175932.png,71,71,1.8,13,29,6'1,1
J. Zimmer,https://cdn.sofifa.org/players/4/19/216381.png,71,76,2.6,14,24,5'7,1
Afonso Figueiredo,https://cdn.sofifa.org/players/4/19/223293.png,71,74,2.4,6,25,5'7,1
J. Omlin,https://cdn.sofifa.org/players/4/19/223550.png,71,79,2.6,10,24,6'2,1
R. Yaremchuk,https://cdn.sofifa.org/players/4/19/240702.png,71,76,3.2,13,22,6'3,1
F. Wiedwald,https://cdn.sofifa.org/players/4/19/197439.png,71,71,1.7,16,28,6'3,2
A. Galabinov,https://cdn.sofifa.org/players/4/19/203327.png,71,71,2.4,4,29,6'3,1
Maikel Mesa,https://cdn.sofifa.org/players/4/19/215615.png,71,72,2.7,8,27,6'2,1
B. Garnica,https://cdn.sofifa.org/players/4/19/231231.png,71,77,3.2,12,22,5'6,1
D. Arslanagic,https://cdn.sofifa.org/players/4/19/204352.png,71,75,2.6,7,25,6'3,1
H. Henao,https://cdn.sofifa.org/players/4/19/208960.png,71,71,1.6,2,31,5'11,1
Y. Kashiwa,https://cdn.sofifa.org/players/4/19/232512.png,71,71,2.2,9,30,5'6,1
J. Gol,https://cdn.sofifa.org/players/4/19/190528.png,71,71,1.8,5,32,6'0,1
N. Ghilas,https://cdn.sofifa.org/players/4/19/209473.png,71,71,2.4,18,28,6'0,1
B. McKay,https://cdn.sofifa.org/players/4/19/209729.png,71,78,3.3,17,23,5'9,1
Carraça,https://cdn.sofifa.org/players/4/19/223297.png,71,75,2.5,5,25,5'10,1
A. Callens,https://cdn.sofifa.org/players/4/19/211522.png,71,75,2.5,5,26,6'1,1
J. Perbet,https://cdn.sofifa.org/players/4/19/150594.png,71,71,1.5,11,33,6'0,1
M. Antonsson,https://cdn.sofifa.org/players/4/19/206147.png,71,72,2.8,6,27,6'0,1
J. Bostock,https://cdn.sofifa.org/players/4/19/184387.png,71,74,2.5,16,26,6'2,1
V. Milinković-Savić,https://cdn.sofifa.org/players/4/19/224836.png,71,79,2.6,12,21,6'8,1
G. Peñalba,https://cdn.sofifa.org/players/4/19/172100.png,71,71,1.4,8,33,6'4,1
L. Kleinheisler,https://cdn.sofifa.org/players/4/19/231493.png,71,76,0,0,24,5'8,1
R. Aliendro,https://cdn.sofifa.org/players/4/19/233029.png,71,72,2.2,8,27,5'10,1
L. Seijas,https://cdn.sofifa.org/players/4/19/172613.png,71,71,1.8,3,32,5'10,1
L. Fuentes,https://cdn.sofifa.org/players/4/19/187205.png,71,71,1.6,13,31,5'8,1
R. Hassan,https://cdn.sofifa.org/players/4/19/199750.png,71,71,2.5,16,27,5'8,1
L. Di Plácido,https://cdn.sofifa.org/players/4/19/222022.png,71,75,2.6,9,24,5'9,1
Heriberto Tavares,https://cdn.sofifa.org/players/4/19/243270.png,71,80,3.7,6,21,5'11,1
Pulido,https://cdn.sofifa.org/players/4/19/200519.png,71,72,2.2,13,27,6'1,1
G. Verón,https://cdn.sofifa.org/players/4/19/215111.png,71,71,2.4,14,28,5'10,1
O. Boscagli,https://cdn.sofifa.org/players/4/19/225863.png,71,81,3.3,12,20,5'11,1
C. Jerome,https://cdn.sofifa.org/players/4/19/165191.png,71,71,2.1,17,31,6'1,2
E. Muñoz,https://cdn.sofifa.org/players/4/19/186695.png,71,73,2.3,16,27,6'1,1
U. Đerić,https://cdn.sofifa.org/players/4/19/204104.png,71,73,2.9,5,26,6'5,1
E. Albayrak,https://cdn.sofifa.org/players/4/19/144200.png,71,72,2.2,4,27,5'10,1
F. Calvo,https://cdn.sofifa.org/players/4/19/213064.png,71,73,2.4,5,25,5'11,1
F. Costa,https://cdn.sofifa.org/players/4/19/220488.png,71,77,3.2,8,23,5'9,1
Xavi Torres,https://cdn.sofifa.org/players/4/19/179528.png,71,71,1.6,5,31,6'0,1
A. Cadavid,https://cdn.sofifa.org/players/4/19/209738.png,71,71,1.4,3,32,6'2,1
J. Spector,https://cdn.sofifa.org/players/4/19/162890.png,71,71,1.4,5,32,6'0,2
M. Dijks,https://cdn.sofifa.org/players/4/19/208459.png,71,74,2.4,17,25,6'4,1
M. Hassen,https://cdn.sofifa.org/players/4/19/209483.png,71,78,2.4,12,23,6'1,1
M. Bourabia,https://cdn.sofifa.org/players/4/19/198220.png,71,72,2.7,29,26,6'0,1
L. Hejda,https://cdn.sofifa.org/players/4/19/199244.png,71,73,2.2,1,28,6'2,1
E. Bergström,https://cdn.sofifa.org/players/4/19/202060.png,71,75,2.6,11,25,6'2,1
Shikabala,https://cdn.sofifa.org/players/4/19/170828.png,71,71,0,0,32,6'0,1
Aurélio Buta,https://cdn.sofifa.org/players/4/19/234573.png,71,79,3,6,21,5'8,1
C. Penilla,https://cdn.sofifa.org/players/4/19/223054.png,71,71,2.5,6,27,5'9,1
D. Cools,https://cdn.sofifa.org/players/4/19/228942.png,71,78,3.3,12,22,6'0,1
D. Muñoz,https://cdn.sofifa.org/players/4/19/237646.png,71,79,3,1,22,6'0,1
G. Sandoval,https://cdn.sofifa.org/players/4/19/217167.png,71,80,3.6,20,22,5'7,1
Y. Bodiger,https://cdn.sofifa.org/players/4/19/224591.png,71,79,3,14,23,6'2,1
T. Kleindienst,https://cdn.sofifa.org/players/4/19/214096.png,71,76,3.2,15,22,6'4,1
J. Abella,https://cdn.sofifa.org/players/4/19/217168.png,71,75,2.6,11,24,5'9,1
U. Emanuelson,https://cdn.sofifa.org/players/4/19/169808.png,71,71,1.8,12,32,5'9,1
R. Tesche,https://cdn.sofifa.org/players/4/19/183632.png,71,71,2,12,31,5'11,1
B. Nivet,https://cdn.sofifa.org/players/4/19/3665.png,71,71,0,5,41,5'10,2
Léo Jabá,https://cdn.sofifa.org/players/4/19/239953.png,71,82,4,1,19,5'11,1
Paulo Henrique,https://cdn.sofifa.org/players/4/19/184401.png,71,71,2.4,13,29,6'1,1
Y. Meriah,https://cdn.sofifa.org/players/4/19/241746.png,71,75,2.6,1,24,6'3,1
A. Soto,https://cdn.sofifa.org/players/4/19/231507.png,71,75,2.6,10,24,5'10,1
J. Quiñones,https://cdn.sofifa.org/players/4/19/234579.png,71,81,3.9,25,21,5'10,1
Domingos Duarte,https://cdn.sofifa.org/players/4/19/234835.png,71,79,3,7,23,6'3,1
E. Başsan,https://cdn.sofifa.org/players/4/19/204372.png,71,72,2.8,10,26,5'10,1
F. Avenatti,https://cdn.sofifa.org/players/4/19/219988.png,71,73,2.9,20,25,6'5,1
V. Fiorillo,https://cdn.sofifa.org/players/4/19/185172.png,71,71,1.7,3,28,6'3,1
M. Henriksen,https://cdn.sofifa.org/players/4/19/190549.png,71,74,2.9,17,25,6'2,1
Paulolettinho,https://cdn.sofifa.org/players/4/19/230486.png,71,71,1.2,14,34,5'11,1
W. Lautoa,https://cdn.sofifa.org/players/4/19/199511.png,71,71,1.8,9,30,6'0,1
M. Fofana,https://cdn.sofifa.org/players/4/19/211287.png,71,71,2.5,12,26,5'10,1
J. Cornejo,https://cdn.sofifa.org/players/4/19/213591.png,71,71,2,17,27,5'10,1
E. Horvath,https://cdn.sofifa.org/players/4/19/219736.png,71,77,2.4,9,23,6'5,1
J. McClean,https://cdn.sofifa.org/players/4/19/198489.png,71,71,2.3,30,29,5'11,2
A. Guédioura,https://cdn.sofifa.org/players/4/19/183385.png,71,71,1.8,30,32,5'10,1
E. Valentini,https://cdn.sofifa.org/players/4/19/208730.png,71,71,1.8,15,29,6'0,1
J. Šimunović,https://cdn.sofifa.org/players/4/19/231002.png,71,76,2.7,24,23,6'3,1
C. Kouamé,https://cdn.sofifa.org/players/4/19/235866.png,71,85,5,9,20,6'1,1
N. De Pauw,https://cdn.sofifa.org/players/4/19/184154.png,71,71,2.4,11,28,5'11,1
Alex das Freitas,https://cdn.sofifa.org/players/4/19/230235.png,71,71,1.8,10,30,5'8,1
Mossa,https://cdn.sofifa.org/players/4/19/190555.png,71,71,1.8,7,29,5'10,1
J. Marriott,https://cdn.sofifa.org/players/4/19/214876.png,71,78,3.4,25,23,5'8,1
J. Riojas,https://cdn.sofifa.org/players/4/19/225884.png,71,71,0,0,30,5'9,1
L. Fröde,https://cdn.sofifa.org/players/4/19/227932.png,71,79,3,5,23,6'4,1
L. Pokorný,https://cdn.sofifa.org/players/4/19/237404.png,71,77,2.8,1,24,6'3,1
D. Vavro,https://cdn.sofifa.org/players/4/19/240988.png,71,81,3.3,11,22,6'3,1
M. Bjärsmyr,https://cdn.sofifa.org/players/4/19/176732.png,71,71,1.4,9,32,6'1,1
Oriol Riera,https://cdn.sofifa.org/players/4/19/159581.png,71,71,2.1,7,31,6'0,1
M. Maolida,https://cdn.sofifa.org/players/4/19/234333.png,71,85,5,11,19,6'0,1
R. Carrascal,https://cdn.sofifa.org/players/4/19/214366.png,71,73,2.8,3,25,5'8,1
O. Mangala,https://cdn.sofifa.org/players/4/19/234078.png,71,82,4,15,20,5'10,1
M. Barthelmé,https://cdn.sofifa.org/players/4/19/192608.png,71,71,2.3,5,29,5'9,1
A. Novikovas,https://cdn.sofifa.org/players/4/19/193632.png,71,71,2.5,7,27,5'10,1
Ji Dong Won,https://cdn.sofifa.org/players/4/19/199266.png,71,71,2.5,17,27,6'2,2
R. Rúnarsson,https://cdn.sofifa.org/players/4/19/222562.png,71,79,2.6,6,23,6'1,1
D. Rotariu,https://cdn.sofifa.org/players/4/19/223074.png,71,78,3.3,14,22,5'11,1
Juan Carlos,https://cdn.sofifa.org/players/4/19/204387.png,71,71,2.5,6,27,6'0,1
M. Korhut,https://cdn.sofifa.org/players/4/19/201572.png,71,71,0,0,29,5'11,1
S. Piette,https://cdn.sofifa.org/players/4/19/213092.png,71,76,2.7,5,23,5'7,1
António Filipe,https://cdn.sofifa.org/players/4/19/194916.png,71,71,1.2,5,33,6'2,1
M. Pereira Lage,https://cdn.sofifa.org/players/4/19/233061.png,71,81,3.8,4,21,5'11,1
Jean Cléber,https://cdn.sofifa.org/players/4/19/234853.png,71,71,2.4,8,28,5'11,1
O. Danchenko,https://cdn.sofifa.org/players/4/19/239717.png,71,77,2.7,1,23,5'10,1
C. Pantilimon,https://cdn.sofifa.org/players/4/19/192613.png,71,71,1.4,22,31,6'8,1
Guillermo,https://cdn.sofifa.org/players/4/19/205158.png,71,76,3.2,8,25,5'11,1
E. Aguirre,https://cdn.sofifa.org/players/4/19/224103.png,71,82,4.1,14,21,5'8,1
Edu Machado,https://cdn.sofifa.org/players/4/19/228967.png,71,71,1.9,6,28,5'9,1
H. Dean,https://cdn.sofifa.org/players/4/19/191079.png,71,73,2.4,17,26,6'3,1
D. Andrade,https://cdn.sofifa.org/players/4/19/214376.png,71,71,2,2,27,5'8,1
D. Martínez,https://cdn.sofifa.org/players/4/19/224104.png,71,71,1.9,13,28,5'9,1
C. Bryson,https://cdn.sofifa.org/players/4/19/159080.png,71,71,2,26,31,5'7,1
B. Başaçıkoğlu,https://cdn.sofifa.org/players/4/19/209769.png,71,76,3.2,9,23,5'8,1
K. Mrabti,https://cdn.sofifa.org/players/4/19/227689.png,71,77,3.3,5,24,5'9,1
M. Fraga,https://cdn.sofifa.org/players/4/19/169321.png,71,71,1.5,10,30,6'0,1
I. Oblyakov,https://cdn.sofifa.org/players/4/19/234857.png,71,82,3.9,1,19,5'9,1
S. Logan,https://cdn.sofifa.org/players/4/19/183145.png,71,71,1.7,6,30,5'9,1
D. Kaiser,https://cdn.sofifa.org/players/4/19/201066.png,71,71,2.3,18,29,5'7,1
D. Silva,https://cdn.sofifa.org/players/4/19/214378.png,71,71,2,3,31,5'9,1
A. Nwakaeme,https://cdn.sofifa.org/players/4/19/241771.png,71,71,2.3,21,29,6'1,1
J. Sambenito,https://cdn.sofifa.org/players/4/19/225900.png,71,74,0,0,26,6'0,1
Toribio,https://cdn.sofifa.org/players/4/19/194924.png,71,71,1.8,7,29,5'9,1
M. Yumlu,https://cdn.sofifa.org/players/4/19/199789.png,71,71,1.8,11,30,6'3,1
A. Milošević,https://cdn.sofifa.org/players/4/19/202605.png,71,74,2.5,6,26,6'3,1
D. Nounkeu,https://cdn.sofifa.org/players/4/19/192621.png,71,71,1.4,11,32,6'0,1
M. Barragán,https://cdn.sofifa.org/players/4/19/217710.png,71,72,2.8,10,26,5'10,1
M. Ilaimaharitra,https://cdn.sofifa.org/players/4/19/220782.png,71,77,2.8,8,22,5'10,1
H. González,https://cdn.sofifa.org/players/4/19/186990.png,71,72,1.8,20,27,6'1,1
J. El Yamiq,https://cdn.sofifa.org/players/4/19/241775.png,71,72,2.3,10,26,6'3,1
M. Doumbia,https://cdn.sofifa.org/players/4/19/224368.png,71,77,3.2,11,23,5'7,1
R. Brégerie,https://cdn.sofifa.org/players/4/19/178032.png,71,71,1.6,15,31,6'3,1
M. Bruno,https://cdn.sofifa.org/players/4/19/203633.png,71,74,3,9,24,5'10,1
J. Faussurier,https://cdn.sofifa.org/players/4/19/183921.png,71,71,2.1,6,31,5'8,1
C. Wickham,https://cdn.sofifa.org/players/4/19/191089.png,71,75,3.1,32,25,6'3,1
A. Abrashi,https://cdn.sofifa.org/players/4/19/199282.png,71,71,1.9,15,28,5'8,1
Suso Santana,https://cdn.sofifa.org/players/4/19/177522.png,71,71,1.4,7,33,5'8,1
J. Bowen,https://cdn.sofifa.org/players/4/19/224371.png,71,81,3.8,13,21,5'9,1
Garrido,https://cdn.sofifa.org/players/4/19/233075.png,71,71,1.9,7,28,6'1,1
E. N'Dicka,https://cdn.sofifa.org/players/4/19/236403.png,71,83,3.4,8,18,6'4,1
J. González,https://cdn.sofifa.org/players/4/19/239475.png,71,81,3.7,13,19,5'9,1
Y. Andreu,https://cdn.sofifa.org/players/4/19/190579.png,71,71,1.8,14,29,5'10,1
J. Obita,https://cdn.sofifa.org/players/4/19/200820.png,71,75,2.6,17,24,5'11,1
Z. Erdal,https://cdn.sofifa.org/players/4/19/202356.png,71,71,1.7,9,30,6'0,1
L. Capezzi,https://cdn.sofifa.org/players/4/19/210548.png,71,79,3.4,18,23,5'10,1
Elsinho,https://cdn.sofifa.org/players/4/19/211060.png,71,71,1.9,7,28,5'11,1
D. Asprilla,https://cdn.sofifa.org/players/4/19/214388.png,71,71,2.3,14,29,5'10,1
Léo Gamalho,https://cdn.sofifa.org/players/4/19/230772.png,71,71,1.9,6,32,6'2,1
T. Darikwa,https://cdn.sofifa.org/players/4/19/200309.png,71,72,2.3,27,26,6'2,1
Guilherme Sityá,https://cdn.sofifa.org/players/4/19/224885.png,71,71,1.9,7,28,5'10,1
Escassi,https://cdn.sofifa.org/players/4/19/193909.png,71,72,2.1,7,29,6'1,1
Verza,https://cdn.sofifa.org/players/4/19/142454.png,71,71,1.6,5,31,5'11,1
B. Salamon,https://cdn.sofifa.org/players/4/19/189558.png,71,72,2.2,9,27,6'5,1
A. Forshaw,https://cdn.sofifa.org/players/4/19/193910.png,71,72,2.7,26,26,5'9,1
W. Camacho,https://cdn.sofifa.org/players/4/19/215159.png,71,71,1.8,11,32,5'10,1
Xisco,https://cdn.sofifa.org/players/4/19/164471.png,71,71,1.9,8,32,6'2,1
Adeilson Gesser,https://cdn.sofifa.org/players/4/19/230263.png,71,71,2.5,9,26,5'9,1
Roderick Miranda,https://cdn.sofifa.org/players/4/19/193143.png,71,74,2.4,1,27,6'4,1
N. Besara,https://cdn.sofifa.org/players/4/19/197240.png,71,72,2.7,4,27,6'0,1
D. Zbozień,https://cdn.sofifa.org/players/4/19/204920.png,71,71,1.8,4,29,6'1,1
J. Cuero,https://cdn.sofifa.org/players/4/19/214392.png,71,71,2.2,2,30,5'9,1
R. Coly,https://cdn.sofifa.org/players/4/19/222840.png,71,78,2.8,15,22,6'1,1
K. Müller,https://cdn.sofifa.org/players/4/19/202873.png,71,72,1.8,7,27,6'3,1
R. Zozulya,https://cdn.sofifa.org/players/4/19/208505.png,71,71,2.4,7,28,5'11,1
R. Mphahlele,https://cdn.sofifa.org/players/4/19/225145.png,71,71,1.9,1,28,6'1,1
K. Lee,https://cdn.sofifa.org/players/4/19/169593.png,71,71,2.2,18,30,5'10,1
B. Koita,https://cdn.sofifa.org/players/4/19/189561.png,71,71,2.5,11,27,6'1,1
Heltinho Melo,https://cdn.sofifa.org/players/4/19/230266.png,71,71,1.2,10,34,5'9,1
Nascimentardo,https://cdn.sofifa.org/players/4/19/230522.png,71,71,2.2,14,30,5'7,1
P. Barrera,https://cdn.sofifa.org/players/4/19/173434.png,71,71,2.1,14,31,5'10,1
R. Pucino,https://cdn.sofifa.org/players/4/19/205691.png,71,72,2.2,3,27,6'0,1
Miguel Rodrigues,https://cdn.sofifa.org/players/4/19/210555.png,71,74,2.5,6,25,6'2,1
C. Pinares,https://cdn.sofifa.org/players/4/19/218747.png,71,72,2.7,6,27,5'9,1
A. Gonçalves,https://cdn.sofifa.org/players/4/19/193147.png,71,71,1.8,12,32,5'10,1
K. Musona,https://cdn.sofifa.org/players/4/19/194171.png,71,71,2.4,15,28,5'8,1
Tiago,https://cdn.sofifa.org/players/4/19/203388.png,71,72,2.9,8,25,5'11,2
N. Leiva,https://cdn.sofifa.org/players/4/19/221564.png,71,79,3.5,1,21,5'8,1
A. Schiavone,https://cdn.sofifa.org/players/4/19/211325.png,71,76,3.1,4,25,5'11,1
Manuel da Costa,https://cdn.sofifa.org/players/4/19/177533.png,71,71,1.4,14,32,6'3,2
S. Hierländer,https://cdn.sofifa.org/players/4/19/190589.png,71,71,2.5,14,27,5'11,1
J. Velázquez,https://cdn.sofifa.org/players/4/19/210814.png,71,73,2.3,13,27,6'0,1
M. Chanot,https://cdn.sofifa.org/players/4/19/212607.png,71,73,2.2,6,28,6'1,1
O. McBurnie,https://cdn.sofifa.org/players/4/19/220031.png,71,80,3.7,17,22,6'3,1
J. Onomah,https://cdn.sofifa.org/players/4/19/222079.png,71,83,4.2,33,21,6'1,1
M. Madl,https://cdn.sofifa.org/players/4/19/169343.png,71,71,1.8,10,30,5'11,1
Cucurella,https://cdn.sofifa.org/players/4/19/239231.png,71,82,3.4,27,19,5'8,1
M. Hartmann,https://cdn.sofifa.org/players/4/19/211840.png,71,71,1.8,12,30,6'4,1
M. Spiranovic,https://cdn.sofifa.org/players/4/19/179840.png,71,71,1.8,5,30,6'4,1
Chong Te Se,https://cdn.sofifa.org/players/4/19/181120.png,71,71,1.2,4,34,5'11,2
M. Albornoz,https://cdn.sofifa.org/players/4/19/192128.png,71,71,2,18,27,5'11,1
A. Nukan,https://cdn.sofifa.org/players/4/19/200065.png,71,78,2.8,22,24,6'5,1
E. Perlaza,https://cdn.sofifa.org/players/4/19/214146.png,71,71,1.8,3,29,5'8,1
M. Dal Hende,https://cdn.sofifa.org/players/4/19/215938.png,71,71,2,13,27,5'10,1
Emerson Avintes,https://cdn.sofifa.org/players/4/19/230275.png,71,71,2.5,11,26,5'10,1
Saberto Botelho,https://cdn.sofifa.org/players/4/19/230531.png,71,71,1.8,9,30,6'0,1
J. Dahlin,https://cdn.sofifa.org/players/4/19/164484.png,71,71,1.4,4,31,6'3,1
Martin Cordeia,https://cdn.sofifa.org/players/4/19/236164.png,71,71,1.2,17,34,5'11,1
A. Oukidja,https://cdn.sofifa.org/players/4/19/176772.png,71,72,1.8,4,29,6'0,1
B. Angulo,https://cdn.sofifa.org/players/4/19/246405.png,71,77,0,0,22,6'0,1
S. Burchert,https://cdn.sofifa.org/players/4/19/189061.png,71,71,1.7,6,28,6'2,1
Nélson Monte,https://cdn.sofifa.org/players/4/19/222598.png,71,77,2.8,5,22,6'2,1
D. Rojas,https://cdn.sofifa.org/players/4/19/214919.png,71,76,3.2,6,23,5'5,1
H. Wolf,https://cdn.sofifa.org/players/4/19/236935.png,71,82,4,10,19,5'9,1
E. Videla,https://cdn.sofifa.org/players/4/19/214409.png,71,71,2.2,8,30,5'9,1
R. van Drongelen,https://cdn.sofifa.org/players/4/19/233097.png,71,83,3.6,4,19,6'1,1
F. Jensen,https://cdn.sofifa.org/players/4/19/234889.png,71,80,3.7,11,20,6'0,1
Artur,https://cdn.sofifa.org/players/4/19/234122.png,71,76,2.7,5,22,5'11,1
Edgar Costa,https://cdn.sofifa.org/players/4/19/194956.png,71,71,2.1,7,31,5'10,1
S. Martínez,https://cdn.sofifa.org/players/4/19/214413.png,71,74,2.5,7,24,5'9,1
D. Fisher,https://cdn.sofifa.org/players/4/19/215437.png,71,75,2.6,8,24,5'9,1
L. Clarke,https://cdn.sofifa.org/players/4/19/155533.png,71,71,1.5,10,33,6'2,1
T. Hubočan,https://cdn.sofifa.org/players/4/19/186253.png,71,71,1.4,23,32,6'0,1
Dani Castellano,https://cdn.sofifa.org/players/4/19/190093.png,71,71,1.7,7,30,5'11,1
Javi Castellano,https://cdn.sofifa.org/players/4/19/190094.png,71,71,1.8,7,30,6'0,1
P. Olkowski,https://cdn.sofifa.org/players/4/19/204687.png,71,71,1.9,8,28,6'0,1
Marlion Rolim,https://cdn.sofifa.org/players/4/19/236175.png,71,71,2.5,18,26,5'9,1
D. Burn,https://cdn.sofifa.org/players/4/19/198032.png,71,73,2.4,25,26,6'6,1
S. Schwab,https://cdn.sofifa.org/players/4/19/204688.png,71,72,2.2,11,27,6'0,1
O. Aina,https://cdn.sofifa.org/players/4/19/224656.png,71,80,3.2,16,21,6'0,1
A. Mina,https://cdn.sofifa.org/players/4/19/225680.png,71,73,2.3,9,27,6'3,1
S. Guirassy,https://cdn.sofifa.org/players/4/19/215441.png,71,79,3.5,13,22,6'2,1
L. Paqarada,https://cdn.sofifa.org/players/4/19/223633.png,71,75,2.6,4,23,6'0,1
J. Sánchez,https://cdn.sofifa.org/players/4/19/199570.png,71,71,1.9,22,28,5'6,1
J. Wallace,https://cdn.sofifa.org/players/4/19/205970.png,71,74,3,9,24,5'10,1
Jesús Imaz,https://cdn.sofifa.org/players/4/19/224146.png,71,71,2.5,6,27,5'9,1
Dani Hernández,https://cdn.sofifa.org/players/4/19/189586.png,71,71,1.4,5,32,6'5,1
K. Diatta,https://cdn.sofifa.org/players/4/19/238227.png,71,84,4.4,7,19,5'9,1
X. Chavalerin,https://cdn.sofifa.org/players/4/19/193683.png,71,72,2.2,11,27,5'10,1
G. Tzavellas,https://cdn.sofifa.org/players/4/19/199060.png,71,71,1.8,9,30,6'0,2
O. Omoijuanfo,https://cdn.sofifa.org/players/4/19/201876.png,71,78,3.4,3,24,6'2,1
S. Dimitrievski,https://cdn.sofifa.org/players/4/19/211348.png,71,77,2.4,4,24,6'2,1
Eltildo Bessa,https://cdn.sofifa.org/players/4/19/230292.png,71,71,1.2,15,34,5'5,1
B. Marshall,https://cdn.sofifa.org/players/4/19/193172.png,71,71,2.5,18,27,5'11,1
N. Mendez-Laing,https://cdn.sofifa.org/players/4/19/194964.png,71,72,2.8,30,26,5'11,1
Álex Martínez,https://cdn.sofifa.org/players/4/19/202646.png,71,71,2,6,27,5'9,1
Z. Bakkali,https://cdn.sofifa.org/players/4/19/208790.png,71,77,3.2,11,22,5'6,1
G. Gimbert,https://cdn.sofifa.org/players/4/19/162198.png,71,71,1.9,6,32,6'0,1
M. Gajić,https://cdn.sofifa.org/players/4/19/229782.png,71,75,2.6,19,22,5'10,1
S. Aigner,https://cdn.sofifa.org/players/4/19/176790.png,71,71,2.2,6,30,6'0,2
P. Köpke,https://cdn.sofifa.org/players/4/19/229271.png,71,79,3.5,16,22,5'10,1
F. Klos,https://cdn.sofifa.org/players/4/19/192663.png,71,71,2.3,11,30,6'4,1
K. McLean,https://cdn.sofifa.org/players/4/19/201368.png,71,73,2.8,18,26,6'0,1
